source,target,tweet_text,tweet_date
@Leomagnoleo,@DelacaoSemSigilo,"#DelacaoSemSigilo da mesma forma que disseram que Lula era dono do triplex, que a lei Rouanet era para Petista, mostrará a verdade.",2017-01-30T23:46:58.000Z
@MartaFael,@lobaoeletrico,"Bom sinal: ministro reconhece que a Lei Rouanet servia às celebridades, não à... http://ln.is/yrHsQ by #lobaoeletrico via 
@c0nvey",2017-01-30T20:09:59.000Z
@MartaFael,@NuSQdGrS43,"Bom sinal: ministro reconhece que a Lei Rouanet servia às celebridades, não à... http://ln.is/yrHsQ by #lobaoeletrico via 
@c0nvey",2017-01-30T20:09:59.000Z
@MartaFael,@c0nvey,"Bom sinal: ministro reconhece que a Lei Rouanet servia às celebridades, não à... http://ln.is/yrHsQ by #lobaoeletrico via 
@c0nvey",2017-01-30T20:09:59.000Z
@MViniciusSouza1,@jeyleonardo,"@jeyleonardo
 Oie! Hein, quando eu te segui, foi porque conversamos sobre a captação de recurso das escolas de samba via L. Rouanet. Lembra?",2017-01-30T18:51:55.000Z
@joalmagalhaes,@lobaoeletrico,"Bom sinal: ministro reconhece que a Lei Rouanet servia às celebridades, não à... http://ln.is/m3aoX by #lobaoeletrico via 
@c0nvey",2017-01-30T18:18:57.000Z
@joalmagalhaes,@c0nvey,"Bom sinal: ministro reconhece que a Lei Rouanet servia às celebridades, não à... http://ln.is/m3aoX by #lobaoeletrico via 
@c0nvey",2017-01-30T18:18:57.000Z
@joalmagalhaes,@iDbNhhypOk,"Bom sinal: ministro reconhece que a Lei Rouanet servia às celebridades, não à... http://ln.is/m3aoX by #lobaoeletrico via 
@c0nvey",2017-01-30T18:18:57.000Z
@jonasmatias_,@lobaoeletrico,"Bom sinal: ministro reconhece que a Lei Rouanet servia às celebridades, não à... http://ln.is/8fKJg by #lobaoeletrico via 
@c0nvey",2017-01-30T18:05:35.000Z
@jonasmatias_,@SGOuKRGO8p,"Bom sinal: ministro reconhece que a Lei Rouanet servia às celebridades, não à... http://ln.is/8fKJg by #lobaoeletrico via 
@c0nvey",2017-01-30T18:05:35.000Z
@jonasmatias_,@c0nvey,"Bom sinal: ministro reconhece que a Lei Rouanet servia às celebridades, não à... http://ln.is/8fKJg by #lobaoeletrico via 
@c0nvey",2017-01-30T18:05:35.000Z
@dinho11101972,@lobaoeletrico,"Bom sinal: ministro reconhece que a Lei Rouanet servia às celebridades, não à... http://ln.is/alQv4 by #lobaoeletrico via 
@c0nvey",2017-01-30T17:53:44.000Z
@dinho11101972,@c0nvey,"Bom sinal: ministro reconhece que a Lei Rouanet servia às celebridades, não à... http://ln.is/alQv4 by #lobaoeletrico via 
@c0nvey",2017-01-30T17:53:44.000Z
@dinho11101972,@zH679Jl1p1,"Bom sinal: ministro reconhece que a Lei Rouanet servia às celebridades, não à... http://ln.is/alQv4 by #lobaoeletrico via 
@c0nvey",2017-01-30T17:53:44.000Z
@Masini1966,@MARCUSPITTER,"@MARCUSPITTER
 simples, porque lá na ilha latrina, não tem Lei Rouanet",2017-03-02T16:06:55.000Z
@FernandoCesar77,@CLAURANZ,"Beth Carvalho sempre foi de esquerda, ela apoiava até o Hugo Chavez explicitamente. Não tem nada a ver com Rouanet 
@CLAURANZ",2017-03-02T16:04:27.000Z
@ETFCS,@zehdeabreu,Quem pediu foi o Temer.... e quem pôs o Temer lá? 5.000 via lei rouanet de vc acertar!,2017-03-02T14:20:55.000Z
@APSNetinho,@PauloRo49195361,vai ver é só falta da lei rouanet,2017-03-02T14:17:19.000Z
@APSNetinho,@HumbertoReisJr,vai ver é só falta da lei rouanet,2017-03-02T14:17:19.000Z
@EGUIONESSMA,@ptbrasil,Intelectual Rouanet !!,2017-03-02T13:36:05.000Z
@LuttiLippe,@LulaPrezidente,Marieta e família eram sustentados pela Rouanet e áudio visual !  #LulaPrezidente,2017-03-02T13:19:53.000Z
@ReisNil,@folha,"Que dó dos""zé-ninguém""aqui HAHAHAHA Sempre as mesmas merdas: Lei Rouanet, desemprego(causa da paralização do país), etc Ô povo+BURRO",2017-03-02T13:19:39.000Z
@PastorJecerGoes,@prosapolitica,"- Saudade da lei rouanet, isso sim. Vergonha",2017-03-02T13:17:17.000Z
@antonioacso,@JornaldoBrasil,"Ouví um velho ditado que diz:""me diz c quem andas que te direi quem és"" .Será q eles ñ sabem quem é o dito cujo?Rouanet????",2017-03-02T13:00:21.000Z
@rabellomonique,@congressoemfoco,aí meu rouanet !,2017-03-02T12:48:30.000Z
@rabellomonique,@congemfoco,aí meu rouanet !,2017-03-02T12:48:30.000Z
@eumariliadelima,@4WGRvowT0m,"CURSO LEI ROUANET - totalment online. O melhor e mais completo. Você realmente escreve e cadastra um projeto,... http://fb.me/7wQjNTASz",2017-03-02T12:14:17.000Z
@CLAURANZ,@FernandoCesar77,Pesquise um pouco mais e terá argumentos de sobra. Só citei a rouanet porque no caso dessa sambista foi bem explícito.,2017-03-02T12:00:54.000Z
@JotaKar,@CACAIOPRADELLA,OLha só os artistas pró-impeachment é q se lambuzaram na Lei Rouanet http://ln.is/revistaforum.com.br/p0xKU…,2017-03-02T11:41:06.000Z
@JotaKar,@7QbpOMoYR2,OLha só os artistas pró-impeachment é q se lambuzaram na Lei Rouanet http://ln.is/revistaforum.com.br/p0xKU…,2017-03-02T11:41:06.000Z
@LouisvilleMTEN,@GoCards,"On court , Rouanet defeats Dykema 6-1 in the first set! #GoCards",2017-04-02T23:15:35.000Z
@fecdias,@VazaTemer, #VazaTemer  Golpista vivandeira Porcina rainha da sucata mama na Lei Rouanet http://bit.ly/1WSCGmN,2017-05-03T23:01:37.000Z
@fecdias,@8QR9q30RzT, #VazaTemer  Golpista vivandeira Porcina rainha da sucata mama na Lei Rouanet http://bit.ly/1WSCGmN,2017-05-03T23:01:37.000Z
@fatimamerighi,@HbXjF2VjKH,"Cantor Caetano Veloso, petista doente se complica na Lei Rouanet | Jornal do Pais http://fb.me/237u5KwRD",2017-06-03T23:51:33.000Z
@lcrive,@FNFTe9nIrw,"BOMBA: PF pode prender todos artistas que receberam dinheiro da Lei Rouanet. VEJA AQUI http://jornaldopais.com.br/bomba-pf-pode-prender-todos-artistas-que-receberam-dinheiro-da-lei-rouanet-veja-aqui/… via 
@Jornal
 do Pais",2017-06-03T23:19:08.000Z
@lcrive,@Jornal,"BOMBA: PF pode prender todos artistas que receberam dinheiro da Lei Rouanet. VEJA AQUI http://jornaldopais.com.br/bomba-pf-pode-prender-todos-artistas-que-receberam-dinheiro-da-lei-rouanet-veja-aqui/… via 
@Jornal
 do Pais",2017-06-03T23:19:08.000Z
@GabyMoreiraMor1,@AcoLyonel,"Companheiros  de longa  data...
Tá  explicado...agora Chico é  mais uma viúva  da lei Rouanet",2017-07-04T23:50:41.000Z
@joaofunchal7,@folha,"70% dos projetos da Rouanet são de pequeno porte, diz pesquisa que analisa os 25 anos da lei http://dramaticas.blogfolha.uol.com.br/2016/07/01/70-dos-projetos-da-rouanet-sao-de-pequeno-porte-diz-pesquisa-que-analisa-os-25-anos-da-lei/?cmpid=comptw… #folha",2017-08-04T23:56:42.000Z
@joaofunchal7,@GhcIEumL4p,"70% dos projetos da Rouanet são de pequeno porte, diz pesquisa que analisa os 25 anos da lei http://dramaticas.blogfolha.uol.com.br/2016/07/01/70-dos-projetos-da-rouanet-sao-de-pequeno-porte-diz-pesquisa-que-analisa-os-25-anos-da-lei/?cmpid=comptw… #folha",2017-08-04T23:56:42.000Z
@luizloes,@l3stPj9hxC,"""Trono do estudar"" versão sem lei Rouanet http://fb.me/5yEJd0jHg",2017-08-04T23:50:49.000Z
@CeliaNacarato,@donincrenca,"Eles ficariam ""bem na fita"" se estivessem segurando uma plaquinha: QUEREMOS NOSSA ROUANET DE VOLTA! #AcabouABoquinha",2017-08-04T23:23:50.000Z
@CeliaNacarato,@AcabouABoquinha,"Eles ficariam ""bem na fita"" se estivessem segurando uma plaquinha: QUEREMOS NOSSA ROUANET DE VOLTA! #AcabouABoquinha",2017-08-04T23:23:50.000Z
@CeliaNacarato,@roxmo,"Eles ficariam ""bem na fita"" se estivessem segurando uma plaquinha: QUEREMOS NOSSA ROUANET DE VOLTA! #AcabouABoquinha",2017-08-04T23:23:50.000Z
@gabrielgodluck,@DilmaResiste,Várias peças teatrais apresentadas por globais também não aparecia a verdade da lei Rouanet. Como fica? Tem dedo do PT?,2017-09-04T22:27:23.000Z
@gabrielgodluck,@Nanynha66,Várias peças teatrais apresentadas por globais também não aparecia a verdade da lei Rouanet. Como fica? Tem dedo do PT?,2017-09-04T22:27:23.000Z
@AeroAlisson,@GugaNoblat,"como fim da lei rouanet e do PT dando dinheiro pra artista falar bem deles,essa gente precisa fazer esse tipo de coisa pra poder aparecer",2017-09-04T21:16:48.000Z
@AeroAlisson,@jairbolsonaro,"como fim da lei rouanet e do PT dando dinheiro pra artista falar bem deles,essa gente precisa fazer esse tipo de coisa pra poder aparecer",2017-09-04T21:16:48.000Z
@AeroAlisson,@1fernandoreal,"como fim da lei rouanet e do PT dando dinheiro pra artista falar bem deles,essa gente precisa fazer esse tipo de coisa pra poder aparecer",2017-09-04T21:16:48.000Z
@GrandisoliPaulo,@jairbolsonaro,"Mas 
@jairbolsonaro
 é uma ameaça! Ameaça aos bandidos, aos ESQUERDOPATAS, aos artistas mamadores nas tetas da Rouanet, aos corruptos... https://x.com/TtheCrow_/status/916088695350026240…",2017-10-05T23:57:34.000Z
@ringoulart,@JornalOGlobo,"eu queria entender essa forma de categorizar ""religiosos"" o povo brasileiro quer respeito nas suas crenças e que acabe Lei Rouanet.",2017-10-05T23:41:12.000Z
@Sorgitzak,@hoGbvq9SfY,MinC diz que mudanças na Lei Rouanet ainda estão em discussão http://bit.ly/2y36Zk4,2017-10-05T23:40:31.000Z
@CaiapoSwagger,@ottoni3101,Os mesmos que mamam na lei Rouanet!,2017-11-05T23:29:51.000Z
@bozibrasil,@lindberghfarias,"Faz me rir, procure vaga no  tem grande chance, talvez protagonize uma “daquelas” peças financiadas pela rouanet!",2017-11-05T23:10:07.000Z
@pablinecorreia,@becakjj,"Rouanet financia eu e 
@becakjj
 HAHAHAHAHA #mentira https://x.com/becakjj/status/938545676262264832…",2017-12-06T23:12:21.000Z
@pablinecorreia,@mentira,"Rouanet financia eu e 
@becakjj
 HAHAHAHAHA #mentira https://x.com/becakjj/status/938545676262264832…",2017-12-06T23:12:21.000Z
@CostaFilhoAdv,@FernandoHoliday,É ainda continua recebendo incentivo da Rouanet?,2017-12-06T22:43:52.000Z
@CarantoRbp,@laurojardim,As manifestações circenses merecem mais o apoio da Lei Rouanet do que a exposição do homem nu no museu.,2017-12-06T22:43:38.000Z
@macoantonio,@ptbrasil,Mais um de olho na lei Rouanet. A casa vai cair e a moleza vai acabar!!!,2018-01-06T23:48:20.000Z
@Politologue_com,@MLAVDE,"Rouanet William #MLAVDE N°398/619 dans le classement du 05/02/2018: 
@williamrouanet
 a perdu -113 places http://dlvr.it/QFJQ3Z",2018-02-06T21:55:15.000Z
@Politologue_com,@0JI1NBdHuM,"Rouanet William #MLAVDE N°398/619 dans le classement du 05/02/2018: 
@williamrouanet
 a perdu -113 places http://dlvr.it/QFJQ3Z",2018-02-06T21:55:15.000Z
@DisseNerdice,@ConTVReal,"Aqui Contente sobre o vídeo do Nando, sua identidade já havia sido revelada antes, e você mesmo já havia citado em um podcast que já se cadastrou na lei Rouanet antes na sua época de mídia, porém você tem culhões para se redimir e mostrar seus erros! Tmj e um abraço :)",2018-02-06T21:18:12.000Z
@mfdguerra,@njgYdb5qLU,Lei Rouanet : Polícia Federal divulga a lista negra dos shows que desviaram recursos http://ln.is/com.br/AZutf,2017-01-19T11:30:46.000Z
@ManuelValls68,@Trianon,"RT Le18eAvecMValls:  Rues #Belliard et #Rouanet, n'oubliez pas demain manuelvalls sera au #Trianon à 19h30 … https://x.com/i/web/status/822030313266221056…",2017-01-19T10:57:39.000Z
@ManuelValls68,@Belliard,"RT Le18eAvecMValls:  Rues #Belliard et #Rouanet, n'oubliez pas demain manuelvalls sera au #Trianon à 19h30 … https://x.com/i/web/status/822030313266221056…",2017-01-19T10:57:39.000Z
@CestasdecafeJPA,@8IXYaeN1GQ,Lei Rouanet : Polícia Federal divulga a lista negra dos shows que desviaram recursos - Noticias Brasil Online http://fb.me/1Jywf1C85,2017-01-19T10:52:28.000Z
@DottaRodolfo,@folha,deve ter levantado uma grana brava através da Lei Rouanet,2017-03-01T22:01:49.000Z
@lLivreExpressao,@5mdmdMuEf4,"""Intelectuais""...
A Rouanet tá fazendo falta, né?  http://fb.me/1HuSWY3C4",2017-03-01T21:49:24.000Z
@kaicara_347,@Wo7i8xF3ya,"""Pela volta da Lei Rouanet""???
 http://fb.me/1fqV7RdAD",2017-03-01T21:42:07.000Z
@redealfenas,@roxmo,", seria o 'bloco dos desesperados' ou 'viúvos unidos da lei Rouanet', ñ se conformam q o 'carnaval' já acabou.",2017-03-01T21:22:11.000Z
@redealfenas,@UOL,", seria o 'bloco dos desesperados' ou 'viúvos unidos da lei Rouanet', ñ se conformam q o 'carnaval' já acabou.",2017-03-01T21:22:11.000Z
@paulocesarenf,@edmilsonpapo10,são tão intelectuais que não sobrevivem sem bolsa Rouanet!,2017-03-01T21:20:20.000Z
@RolandDavi,@QuartaDetremuraSDV,"Entre um ""bom filme"" do  , porém financiado pela Lei Rouanet e um péssimo filme dos , eu fico com a segunda opção. #QuartaDetremuraSDV",2017-03-01T20:53:45.000Z
@RolandDavi,@QuartaDetremuraSDV,"Entre um ""bom filme"" do  , porém financiado pela Lei Rouanet é um péssimo filme dos , eu fico com a segunda opção. #QuartaDetremuraSDV",2017-03-01T20:52:41.000Z
@EduCardosoAdv,@folha,mais uma órfã da Rouanet que ajudou Lula a esvaziar os cofres do Brasil.  Esses artistas mamões tem q ter vergonha na cara.,2017-03-01T20:03:34.000Z
@v_rebeque,@PCIT9sgM8Z,"Lei Rouanet - O blog 600.000 de Bethânia - Anna de Holanda, Tenta Explicar rt VERGONHA ... anos atrás e???? https://youtube.com/watch?v=edI8L5dtc9E&feature=share…",2017-03-01T19:33:42.000Z
@v_rebeque,@rbZuj9yKSe,"Gagueira na CPI da Lei Rouanet rt ""Aos pseudo-artistas""!!! https://youtube.com/watch?v=2GTAucyAiDc&feature=share…",2017-03-01T19:32:34.000Z
@brito_everardo,@Nominuto,"""Rouanet"" - Brazillllllll",2017-03-01T19:28:14.000Z
@fecdias,@8QR9q30RzT, #VazaTemer  Golpista vivandeira Porcina rainha da sucata mama na Lei Rouanet http://bit.ly/1WSCGmN,2017-03-01T19:01:28.000Z
@fecdias,@VazaTemer, #VazaTemer  Golpista vivandeira Porcina rainha da sucata mama na Lei Rouanet http://bit.ly/1WSCGmN,2017-03-01T19:01:28.000Z
@FranckRouanet,@archive,"Vidéo time-lapse HDR Erik Sviland http://bit.ly/jPDiwM #archive ""Un café, mon bloc note...""",2017-04-01T23:32:55.000Z
@FranckRouanet,@KNmKBgqT4u,"Vidéo time-lapse HDR Erik Sviland http://bit.ly/jPDiwM #archive ""Un café, mon bloc note...""",2017-04-01T23:32:55.000Z
@EltonAvsF1,@maathbz,"O cara fica puto porque questionamos a graninha da rouanet, mostrou a notícia comprovando e o que acontece? 
@_Ioen
 @maathbz
 @dianafigueredoo",2017-04-01T22:18:10.000Z
@EltonAvsF1,@dianafigueredoo,"O cara fica puto porque questionamos a graninha da rouanet, mostrou a notícia comprovando e o que acontece? 
@_Ioen
 @maathbz
 @dianafigueredoo",2017-04-01T22:18:10.000Z
@EltonAvsF1,@_Ioen,"O cara fica puto porque questionamos a graninha da rouanet, mostrou a notícia comprovando e o que acontece? 
@_Ioen
 @maathbz
 @dianafigueredoo",2017-04-01T22:18:10.000Z
@ROUANETRobin,@ZA31xF9G69,"Escargophone trouvé !
Les Shandia contre les prélats ! À ne pas rater !
http://bnent.jp/optc-den2f/ #TreCru",2017-05-02T23:41:59.000Z
@ROUANETRobin,@TreCru,"Escargophone trouvé !
Les Shandia contre les prélats ! À ne pas rater !
http://bnent.jp/optc-den2f/ #TreCru",2017-05-02T23:41:59.000Z
@boteruh,@jc_pe,"Como funciona a lei Rouanet, amigo?",2017-05-02T23:31:34.000Z
@boteruh,@Tonhitto,"Como funciona a lei Rouanet, amigo?",2017-05-02T23:31:34.000Z
@obsuni,@fofocasonline,Deve ter tido apoio da Lei Rouanet,2017-07-03T23:49:40.000Z
@obsuni,@Silvio_MKT,Deve ter tido apoio da Lei Rouanet,2017-07-03T23:49:40.000Z
@Cristiamo0,@discobaby8000,O meu tu nao pode dar em mim,2017-07-03T23:05:39.000Z
@Cristiamo0,@themengue,Huee,2017-07-03T23:04:53.000Z
@Cristiamo0,@_jennial,Huee,2017-07-03T23:04:53.000Z
@Cristiamo0,@missnoia,Huee,2017-07-03T23:04:53.000Z
@Cristiamo0,@hidromarina,Mas não briquem com meus planos com comida <\3,2017-08-03T23:49:20.000Z
@Cristiamo0,@aquammarina,Mas não briquem com meus planos com comida <\3,2017-08-03T23:49:20.000Z
@Cristiamo0,@grandemasbom,Mas não briquem com meus planos com comida <\3,2017-08-03T23:49:20.000Z
@Cristiamo0,@hidromarina,Tão perdoados.,2017-08-03T23:48:48.000Z
@Cristiamo0,@aquammarina,Tão perdoados.,2017-08-03T23:48:48.000Z
@Cristiamo0,@grandemasbom,Tão perdoados.,2017-08-03T23:48:48.000Z
@Cristiamo0,@grandemasbom,@grandemasbom,2017-08-03T23:43:55.000Z
@LeandruMartins,@ajulysantos,"Ele tem q ficar esperto é cm a fiscalização da Rouanet, o cuspidor global vai ter de devolver 300 conto nessa brincadeira kkkkkk",2017-09-03T02:18:28.000Z
@WRochaFLA,@g1,Se duvidar ainda pegaram uma grana da Lei Rouanet para fazer isso...,2017-09-03T02:10:54.000Z
@Leoehpardo,@JornalOGlobo,"Pena que nós temos que pagar as contas deles via lei rouanet enquanto ele xinga quem carrega o Brasil nas costas de racistas, fascistas etc",2017-09-03T01:33:24.000Z
@Leoehpardo,@Ancelmocom,"Pena que nós temos que pagar as contas deles via lei rouanet enquanto ele xinga quem carrega o Brasil nas costas de racistas, fascistas etc",2017-09-03T01:33:24.000Z
@FranckRouanet,@archive,"GymPact, motivation pour Runkeeper http://bit.ly/ZJSWIr #archive ""Un café, mon bloc note...""",2017-09-03T00:48:11.000Z
@FranckRouanet,@rlHIttCz1F,"GymPact, motivation pour Runkeeper http://bit.ly/ZJSWIr #archive ""Un café, mon bloc note...""",2017-09-03T00:48:11.000Z
@gettshullenffen,@jornalextra,"Nem a doce Picos ""Capital do mel"" aguentou esse boçal da Rouanet.",2017-09-03T00:32:38.000Z
@Marcelo_Jlle_SC,@paulormt,Enquanto isso nada de CPI da Lei Rouanet,2017-09-03T00:10:28.000Z
@Marcelo_Jlle_SC,@MichelTemer,Enquanto isso nada de CPI da Lei Rouanet,2017-09-03T00:10:28.000Z
@ChrisRouanet,@BFMTV,Bon courage pour cette nuit d'info !,2017-09-02T23:05:12.000Z
@ChrisRouanet,@cpitelet,Bon courage pour cette nuit d'info !,2017-09-02T23:05:12.000Z
@lanachama,@Cecillia,Com certeza não foi com verbas da Lei ROUANET !!! E os patrocinadores do filme LULA FILHO DO BRASIL vão querer saber tbm ???,2017-09-02T20:32:14.000Z
@Magnuspm,@jairbolsonaro,"Presidente, só pra esclarecer, quanto ele ganhou do Senhor, do Governo, ""rouanet"" da vida, BNDES ou algum outro mesmo?! ?NADA?! #bolsonaro18",2017-09-02T19:39:34.000Z
@Magnuspm,@bolsonaro18,"Presidente, só pra esclarecer, quanto ele ganhou do Senhor, do Governo, ""rouanet"" da vida, BNDES ou algum outro mesmo?! ?NADA?! #bolsonaro18",2017-09-02T19:39:34.000Z
@nilson_quintao,@folha, .... LEI ROUANET QUE NÃO FOI !!!!!! ... ,2017-09-02T19:30:35.000Z
@nilson_quintao,@monicabergamo, .... LEI ROUANET QUE NÃO FOI !!!!!! ... ,2017-09-02T19:30:35.000Z
@Marcelo63419775,@folha,"Que tal descobrir os financiadores de ""lula(ladrão)pelo brasil""????da lei rouanet???Brasil,pais da hipocrisia!!!",2017-09-02T18:51:00.000Z
@Marcelo63419775,@monicabergamo,"Que tal descobrir os financiadores de ""lula(ladrão)pelo brasil""????da lei rouanet???Brasil,pais da hipocrisia!!!",2017-09-02T18:51:00.000Z
@afandrioli1964,@g1,"Isto é arte? É uma idiotice, provavelmente pegou dinheiro da Lei Rouanet",2017-09-02T18:26:54.000Z
@New_Delia,@QUsZcPjV6i,PRA NÃO ESQUECER: CPI da Lei Rouanet encontra incoerências em documentos apresentados por Zé de Abreu: https://noticiasbrasilonline.com.br/cpi-da-lei-rouanet-encontra-incoerencias-em-documentos-apresentados-por-ze-de-abreu/…,2017-09-02T18:15:51.000Z
@julieROUANET,@NDfMs0ph7X,https://pscp.tv/w/bHmXxjFQWEVkbXhxZWdaUWV8MW1ueGVtckFkalF4WNOfCKpOPAEYHYy2vwzeMRwbp_6vFdGBSNbui5GLoAUD…,2017-09-02T18:00:37.000Z
