source,target,tweet_text,tweet_date
@julieROUANET,@Top14,"#castresolympique
#Top14 
#tousensemble",2017-09-02T18:00:06.000Z
@julieROUANET,@tousensemble,"#castresolympique
#Top14 
#tousensemble",2017-09-02T18:00:06.000Z
@julieROUANET,@castresolympique,"#castresolympique
#Top14 
#tousensemble",2017-09-02T18:00:06.000Z
@FranckRouanet,@innovation,Le Journal de Franck Rouanet est sorti de presse : http://paper.li/FranckRouanet?edition_id=c79e8360-9005-11e7-857d-0cc47a0d1605… #afp #innovation,2017-09-02T17:40:19.000Z
@FranckRouanet,@afp,Le Journal de Franck Rouanet est sorti de presse : http://paper.li/FranckRouanet?edition_id=c79e8360-9005-11e7-857d-0cc47a0d1605… #afp #innovation,2017-09-02T17:40:19.000Z
@FranckRouanet,@Heh0T3bRTX,Le Journal de Franck Rouanet est sorti de presse : http://paper.li/FranckRouanet?edition_id=c79e8360-9005-11e7-857d-0cc47a0d1605… #afp #innovation,2017-09-02T17:40:19.000Z
@jeanfellipe,@foraPT,"Dos grandes intelectuais formadores de opiniao desse pais, e que defendem #MinC, quantos tiveram o privilegio da Lei Rouanet? #foraPT",2017-09-02T17:00:08.000Z
@jeanfellipe,@MinC,"Dos grandes intelectuais formadores de opiniao desse pais, e que defendem #MinC, quantos tiveram o privilegio da Lei Rouanet? #foraPT",2017-09-02T17:00:08.000Z
@FranckRouanet,@F60peHZ5ie,"Musique : Antoine Fadavi http://bit.ly/MwdflV #archive ""Un café, mon bloc note...""",2017-09-02T16:47:34.000Z
@FranckRouanet,@archive,"Musique : Antoine Fadavi http://bit.ly/MwdflV #archive ""Un café, mon bloc note...""",2017-09-02T16:47:34.000Z
@Politologue_com,@williamrouanet,"Rouanet William #MLAVDE N°346/608 dans le classement du 01/09/2017: 
@williamrouanet
 a perdu -128 places http://dlvr.it/PkM1vv",2017-09-02T16:43:07.000Z
@Politologue_com,@MLAVDE,"Rouanet William #MLAVDE N°346/608 dans le classement du 01/09/2017: 
@williamrouanet
 a perdu -128 places http://dlvr.it/PkM1vv",2017-09-02T16:43:07.000Z
@Politologue_com,@22MWSITJfK,"Rouanet William #MLAVDE N°346/608 dans le classement du 01/09/2017: 
@williamrouanet
 a perdu -128 places http://dlvr.it/PkM1vv",2017-09-02T16:43:07.000Z
@_REduardo_,@Whiplash_Net,Pra ele banda boa tem que apoiar a teta da Rouanet e a Dilmãe   ,2017-10-04T23:42:29.000Z
@thatamello,@FernandoHoliday,Mas então concordamos que Caetano não enriqueceu com a Lei Rouanet né!?,2017-11-04T23:54:13.000Z
@thatamello,@Pindomptable55,Mas então concordamos que Caetano não enriqueceu com a Lei Rouanet né!?,2017-11-04T23:54:13.000Z
@Pindomptable55,@FernandoHoliday,e daí? Artista rico não devia utilizar Rouanet. Deixa para quem  precisa.,2017-11-04T23:36:45.000Z
@Pindomptable55,@thatamello,e daí? Artista rico não devia utilizar Rouanet. Deixa para quem  precisa.,2017-11-04T23:36:45.000Z
@ChrisRouanet,@a2linefrancois,La classe et la grâce.,2017-12-05T23:52:16.000Z
@ChrisRouanet,@Le_Figaro,La classe et la grâce.,2017-12-05T23:52:16.000Z
@ChrisRouanet,@midemarest,D’autres remèdes volontiers...mais pas celui-ci !,2017-12-05T23:47:24.000Z
@ChrisRouanet,@evabester,D’autres remèdes volontiers...mais pas celui-ci !,2017-12-05T23:47:24.000Z
@COXINDELA,@eAIzKDCuJN,Não conseguiu nadinha com a Lei Rouanet?  http://uol.com/bwkkvb,2017-12-05T23:44:09.000Z
@tarcisiomourajr,@0NW1zzwzDK,"Retweeted Xico Rouanet Caviar (@zecarlosantos2):

Voto obrigatório é arrastar para as cabines de votação... https://fb.me/935T1mf9o",2018-01-05T12:12:19.000Z
@BrunoRouanet,@UXRepublic,"C’est l’ #UXDAY 34 et 
@Vaucanson
 nous fais un rex de sa mission dans le secteur de la banque . 
@UXRepublic",2018-01-05T11:58:43.000Z
@BrunoRouanet,@UXDAY,"C’est l’ #UXDAY 34 et 
@Vaucanson
 nous fais un rex de sa mission dans le secteur de la banque . 
@UXRepublic",2018-01-05T11:58:43.000Z
@BrunoRouanet,@Vaucanson,"C’est l’ #UXDAY 34 et 
@Vaucanson
 nous fais un rex de sa mission dans le secteur de la banque . 
@UXRepublic",2018-01-05T11:58:43.000Z
@presidencia_BR,@sergiosaleitao,"A Lei Rouanet é o principal mecanismo de fomento à cultura no Brasil. O ministro 
@sergiosaleitao
 ressaltou que foram captados R$ 1,2 bilhão para projetos por meio dessa legislação. #juntosfazemos",2018-01-05T11:33:33.000Z
@presidencia_BR,@juntosfazemos,"A Lei Rouanet é o principal mecanismo de fomento à cultura no Brasil. O ministro 
@sergiosaleitao
 ressaltou que foram captados R$ 1,2 bilhão para projetos por meio dessa legislação. #juntosfazemos",2018-01-05T11:33:33.000Z
@presidencia_BR,@sergiosaleitao,"O ministro lembra que, em dezembro, a captação de recursos pela Lei Rouanet bateu recorde com R$ 620 milhões para projetos culturais. #juntosfazemos",2018-01-05T11:32:06.000Z
@presidencia_BR,@juntosfazemos,"O ministro lembra que, em dezembro, a captação de recursos pela Lei Rouanet bateu recorde com R$ 620 milhões para projetos culturais. #juntosfazemos",2018-01-05T11:32:06.000Z
@presidencia_BR,@CulturaGovBr,"O ministro lembra que, em dezembro, a captação de recursos pela Lei Rouanet bateu recorde com R$ 620 milhões para projetos culturais. #juntosfazemos",2018-01-05T11:32:06.000Z
@presidencia_BR,@LMu9XaNDXE,"A Lei Rouanet passou por mudanças e está mais eficiente. Na visão do ministro da 
@CulturaGovBr
, 
@sergiosaleitao
, a nova legislação deixou os projetos culturais mais atrativos também para as empresas patrocinadoras. http://bit.ly/2m021OA #juntosfazemos",2018-01-05T11:31:44.000Z
@presidencia_BR,@sergiosaleitao,"A Lei Rouanet passou por mudanças e está mais eficiente. Na visão do ministro da 
@CulturaGovBr
, 
@sergiosaleitao
, a nova legislação deixou os projetos culturais mais atrativos também para as empresas patrocinadoras. http://bit.ly/2m021OA #juntosfazemos",2018-01-05T11:31:44.000Z
@presidencia_BR,@juntosfazemos,"A Lei Rouanet passou por mudanças e está mais eficiente. Na visão do ministro da 
@CulturaGovBr
, 
@sergiosaleitao
, a nova legislação deixou os projetos culturais mais atrativos também para as empresas patrocinadoras. http://bit.ly/2m021OA #juntosfazemos",2018-01-05T11:31:44.000Z
@presidencia_BR,@CulturaGovBr,"A Lei Rouanet passou por mudanças e está mais eficiente. Na visão do ministro da 
@CulturaGovBr
, 
@sergiosaleitao
, a nova legislação deixou os projetos culturais mais atrativos também para as empresas patrocinadoras. http://bit.ly/2m021OA #juntosfazemos",2018-01-05T11:31:44.000Z
@rangel217,@authenticity,Sérgio Mallandro vai poder captar R$ 875 usando Lei Rouanet https://x.com/jornalivre_br/status/949232068009046022…,2018-01-05T10:59:59.000Z
@beto_b2b,@ClaudiaLeitte,"Devolve o dinheiro da lei Rouanet, safada",2018-01-05T10:49:46.000Z
@beto_b2b,@ANAMARIABRAGA,"Devolve o dinheiro da lei Rouanet, safada",2018-01-05T10:49:46.000Z
@RCK_Martins,@y6BJXYc6UH,EXTINÇÃO DA LEI ROUANET BATE RECORDE E ALCANÇA 100 MIL APOIADORES NO SENADO - Noticias Brasil Online https://fb.me/HubEz2pD,2018-01-05T10:48:29.000Z
@YmaraF,@bobjackk,Acho que tem algo a ver com a lei rouanet nao?,2018-01-05T10:45:01.000Z
@FranckRouanet,@archive,"TweetDeck : insérer un tweet dans un article http://bit.ly/ThosZO #archive ""Un café, mon bloc note...""",2018-01-05T10:12:11.000Z
@FranckRouanet,@C5gm2yxWKR,"TweetDeck : insérer un tweet dans un article http://bit.ly/ThosZO #archive ""Un café, mon bloc note...""",2018-01-05T10:12:11.000Z
@FranckRouanet,@archive,"Dreamweaver : mise en page HTML avec CSS et DIV http://bit.ly/iNNtuy #archive ""Un café, mon bloc note...""",2018-01-05T10:12:07.000Z
@FranckRouanet,@gV8oVPU7T8,"Dreamweaver : mise en page HTML avec CSS et DIV http://bit.ly/iNNtuy #archive ""Un café, mon bloc note...""",2018-01-05T10:12:07.000Z
@pleideanas,@pensadorgabriel,"@pensadorgabriel
 o que o sr fez de bom para o pais até hoje, ta preocupado que acabe com a lei Rouanet e perder as regalias das amiguinhas?",2018-01-05T09:35:05.000Z
@ChrisRouanet,@PremiereEdition,Ça fait pas lourd...il fallait oser aller plus loin : 1/3 de charge en moins pour le salarié et l’entreprise...Oui là ça pouvait ressembler à quelque chose en terme de relance économique !,2018-01-05T09:05:33.000Z
@ChrisRouanet,@NicolasDOZE,Ça fait pas lourd...il fallait oser aller plus loin : 1/3 de charge en moins pour le salarié et l’entreprise...Oui là ça pouvait ressembler à quelque chose en terme de relance économique !,2018-01-05T09:05:33.000Z
@Bethyynhaaa,@HsFsWyw3ZK,"Viver num país nojento desse que ao invés de aparelhar saúde,educação segurança pública promove esse desmando com o dinheiro do povo com esse evento que prefiro nem dizer o que penso do mesmo
 Lei Rouanet liberou quase um bilhão de reais para Parada do https://hojenoticias.com.br/lei-rouanet-liberou-quase-um-bilhao-de-reais-para-parada-do-orgulho-lgbt-e-show-de-encerramento/DC#undefined.uxfs…",2018-02-05T23:45:40.000Z
@Lutaro1,@quW9GD9BMZ,Extinção da Lei Rouanet bate recorde e alcança 100 mil apoiadores no Senado – LavaJatoNews https://fb.me/PokVtx8d,2018-03-08T22:58:51.000Z
@Kabor9,@Kleber_Bra2010,Mais benefício da famigerada LEI ROUANET!!,2018-04-08T23:52:42.000Z
@Kabor9,@wendellgjj,Mais benefício da famigerada LEI ROUANET!!,2018-04-08T23:52:42.000Z
@f_delbosco,@LeoJaime,Vai lá fazer visita íntima pra ele então! Tá com medo da torneira da Lei Rouanet acabar?!,2018-04-08T22:36:40.000Z
@luizdiasmatos,@ClaudiaLeitte,"Vão tomar no CU com esta merda, parem de iludir os jovens com esta porra, aproveitando, quando você Claudia Leitte vai devolver o dinheiro da Lei Rouanet .",2018-04-08T22:28:02.000Z
@luizdiasmatos,@thevoicekidsbr,"Vão tomar no CU com esta merda, parem de iludir os jovens com esta porra, aproveitando, quando você Claudia Leitte vai devolver o dinheiro da Lei Rouanet .",2018-04-08T22:28:02.000Z
@FranckRouanet,@archive,"Photo : Matthew Huber #archive ""Un café, mon bloc note...""  http://uncafemonblocnote.fr/photo-matthew-huber/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost…",2018-05-09T22:40:00.000Z
@FranckRouanet,@7smMwdrchw,"Photo : Matthew Huber #archive ""Un café, mon bloc note...""  http://uncafemonblocnote.fr/photo-matthew-huber/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost…",2018-05-09T22:40:00.000Z
@AciteMesLizarb,@EscreveLuis,Recebi verbas do governo petista da lei rouanet,2018-05-09T21:50:24.000Z
@AciteMesLizarb,@SaidaaDireita,Recebi verbas do governo petista da lei rouanet,2018-05-09T21:50:24.000Z
@sampa_eduardo,@LulapeloBrasil,"viva ... a lei Rouanet!!!
A mamata e farra com real está acabando!!!!
BOLSONARO PRESIDENTE!",2018-06-09T23:33:00.000Z
@sampa_eduardo,@LulaOficial,"viva ... a lei Rouanet!!!
A mamata e farra com real está acabando!!!!
BOLSONARO PRESIDENTE!",2018-06-09T23:33:00.000Z
@terezabh,@1T0vzz0FQ9,"Gostei de um vídeo 
@YouTube
 http://youtu.be/XeEVph3pUTM?aPF investiga artistas que receberam dinheiro da Lei Rouanet.",2018-06-09T23:05:04.000Z
@terezabh,@YouTube,"Gostei de um vídeo 
@YouTube
 http://youtu.be/XeEVph3pUTM?aPF investiga artistas que receberam dinheiro da Lei Rouanet.",2018-06-09T23:05:04.000Z
@catialindemann,@p7e6fGpsbL,"E o BookTruck já está na estrada. O novo projeto da VR irá percorrer 22 cidades brasileiras, levando cultura para praças, povoados, vilarejos e comunidades em vulnerabilidade social. A Lei Rouanet é muito mais... https://facebook.com/catialindemann/videos/2476914079001186/…",2018-06-09T21:57:37.000Z
@SCezarp,@jbVqw3Ph9R,"Festival Lula Livre reunirá artistas e intelectuais dia 28 no Rio de Janeiro https://revistaforum.com.br/festival-lula-livre-reunira-artistas-e-intelectuais-dia-28-no-rio-de-janeiro/… - Da lei Rouanet, com contas a acertar? rs",2018-07-10T23:59:25.000Z
@Blogbone8,@IntervencaoMilitarJa,Chico Pinheiro da #GloboLixo junto a outros q fazem parte da escória são discípulos do Molusco Maldito  Pq foram bancados por ele pela Lei Rouanet e ñ querem que a fonte esgote por isso defendem #IntervencaoMilitarJa #LulaPreso https://x.com/rcp01/status/1016684489186177024…,2018-07-10T23:57:52.000Z
@Blogbone8,@GloboLixo,Chico Pinheiro da #GloboLixo junto a outros q fazem parte da escória são discípulos do Molusco Maldito  Pq foram bancados por ele pela Lei Rouanet e ñ querem que a fonte esgote por isso defendem #IntervencaoMilitarJa #LulaPreso https://x.com/rcp01/status/1016684489186177024…,2018-07-10T23:57:52.000Z
@Blogbone8,@LulaPreso,Chico Pinheiro da #GloboLixo junto a outros q fazem parte da escória são discípulos do Molusco Maldito  Pq foram bancados por ele pela Lei Rouanet e ñ querem que a fonte esgote por isso defendem #IntervencaoMilitarJa #LulaPreso https://x.com/rcp01/status/1016684489186177024…,2018-07-10T23:57:52.000Z
@miauresiste,@f7ppqWItpR,"O mesmo grupo que quer apoiar o Bozonaro 
Museu com exposição onde crianças tocam homem nu é financiado pelo Itaú via Lei Rouanet http://ilisp.org/noticias/museu-com-exposicao-onde-criancas-tocam-homem-nu-e-financiado-pelo-itau-via-lei-rouanet/…",2018-07-10T21:36:12.000Z
@Recreio_i,@DiarioPE,Mamador da Lei Rouanet safado,2018-08-10T21:24:18.000Z
@LEOGALVO8,@RevistaISTOE,"Porque?? 
Esperavam outra resposta desse ""artista"" mamador da lei rouanet",2018-08-10T20:46:22.000Z
@UNA2010,@scamarsn,"Mas é disso que a MIDIA QUE É  CONIVENTE COM A CORRUPCAO DO PT - que lhe garantiu milhares de boquinhas pelo Brasil  afora - TEME !!! Assim como os artistas que estão pendurados na lei Rouanet que lhes garante milhõe$ em detrimento da saúde pública , educação, segurança etc ...",2018-09-08T19:54:12.000Z
@CarlinhosUara,@julinho_36,Lei Rouanet pra picareta também!,2018-09-08T19:35:41.000Z
@CarlinhosUara,@CrazyCartoonSqd,Lei Rouanet pra picareta também!,2018-09-08T19:35:41.000Z
@CeaRouanet,@chepreum,"Sí, estamos a la espera del informe final con los videos de seguridad, que ya fueron proporcionados.",2018-09-08T19:12:38.000Z
@caiumi2,@TarcisoRenova,Outro carrapato da Rouanet.,2018-09-08T18:29:59.000Z
@VALTERLUISS,@jairbolsonaro,"@jairbolsonaro
 A FACÇÃO ARTÍSTICA ENGAJADA DE ESQUERDA DEU SEU RECADO: PENSOU EM MEXER NA LEI ROUANET, NÃO TERÁ SEQUER UMA PALAVRA DE COMPAIXÃO... E NEM LÁGRIMAS ARTIFICIAIS. SOMOS AUTÊNTICAS... RÊMORAS!",2018-09-08T18:12:08.000Z
@FranckRouanet,@L67E4zuGSV,"Toulouse: Adieu aluminium et film plastique, voici l'emballage écolo à base de cire d'abeille https://20minutes.fr/planete/2331415-20180906-toulouse-adieu-aluminium-film-plastique-voici-emballage-ecolo-base-cire-abeille?utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook&xtref=facebook.com#Echobox=1536389800…",2018-09-08T17:57:17.000Z
@jotaefe61,@TarcisoRenova,"Vai acabar a grana fácil da Rouanet, essa é a bronca dele.",2018-09-08T17:13:21.000Z
@jeanfellipe,@foraPT,"Dos grandes intelectuais formadores de opiniao desse pais, e que defendem #MinC, quantos tiveram o privilegio da Lei Rouanet? #foraPT",2018-09-08T17:00:43.000Z
@jeanfellipe,@MinC,"Dos grandes intelectuais formadores de opiniao desse pais, e que defendem #MinC, quantos tiveram o privilegio da Lei Rouanet? #foraPT",2018-09-08T17:00:43.000Z
@Muriloxau,@NNMang,"Claro que não vão falar nada,estão perto de perder a lei rouanet deles.",2018-09-08T16:41:36.000Z
@Muriloxau,@NNMGAA,"Claro que não vão falar nada,estão perto de perder a lei rouanet deles.",2018-09-08T16:41:36.000Z
@helio_pedro,@r61M89L2be,"A FAMIGERADA LEI ROUANET.

O porquê da maioria dos artistas defenderem dos governos corruptos. https://facebook.com/vamopracima.mmn/videos/2153904738201145/…",2018-09-08T16:19:08.000Z
@zoelileal,@TarcisoRenova,Ridículo! Vai perder as mamatas da lei Rouanet!,2018-09-08T16:15:30.000Z
@Dirceleia1,@TarcisoRenova,"Quem vota no Bolsonaro tá doido pra acabar com a lei Rouanet pra tipos como esse , é  por isso q nós somos doidos!!!",2018-09-08T15:49:36.000Z
@hecatizz,@httploveuself,"É sério isso que vcs acreditam mesmo que todo mundo ""mama"" na lei Rouanet?",2018-10-11T23:57:28.000Z
@PauloVitorAlm11,@BolsoElla,"A Pat fala em ""erros"". Repete o discurso petista. Foi crime mesmo. Mas isso cheira à viuvez precoce da Lei Rouanet.",2018-10-11T23:57:25.000Z
@Gcah4,@iJs0xWvpcb,"Patricia Pillar tem a cara de pau de dizer que nunca foi petista... aham, achou o que do impeachment, essa hipócrita? 
Não quer perder a boquinha da Lei Rouanet, né? 
Deus tá vendo essas mentiradas aí!

http://pt.org.br/tag/patricia-pillar/…",2018-10-11T23:56:50.000Z
@sandrahostins,@luciano_hang,"Estou de ben com 
@luansantana
  pq ele rejeitou a verba da lei rouanet.",2018-11-11T23:50:08.000Z
@sandrahostins,@luansantana,"Estou de ben com 
@luansantana
  pq ele rejeitou a verba da lei rouanet.",2018-11-11T23:50:08.000Z
@MichelFaita,@Marcelodedois,"Pode chorar a vontade pq o combate ao crime,ao tráfico de drogas vai ser pesado, resultado não vai ter maconha p vc fumar,e acabar com a lei Rouanet, artistas como vc q recebem dinheiro dos nossos impostos vai acabar e vcs vão ter q trabalhar! vc não vai fumar nosso dinheiro",2018-11-11T23:48:02.000Z
@DireitaMaria,@gleisi,"Calma! Em 2019, muita água vai rolar, e
Caixa preta do BNDES
Caixa preta da Petrobras
Itaipu Binacional
Caixa preta Rouanet
Quem matou Celso Daniel??
Quem mandou matar Bolsonaro??
Caixa preta Minha Casa Minha Vida
Caixa preta Bolsa Família 
Caixa preta Fundos de Pensão
Etc etc",2018-11-11T23:39:27.000Z
@adrisl_ar,@folha,Fernanda Montenegro Rouanet,2018-12-12T23:58:25.000Z
@natmandur,@VEJA,"aqui tem artista que vai precisar de terapia depois do fim da ""farra da Rouanet"".",2018-12-12T23:56:01.000Z
@Vanilsouza,@kiiFRoWi4n,"Filme de Wagner Moura, que captou R$ 10 milhões da Lei Rouanet, está condenado ao fracasso (Veja o Vídeo) https://jornaldacidadeonline.com.br/noticias/12903/filme-de-wagner-moura-que-captou-r-10-milhoes-da-rouanet-esta-condenado-ao-fracasso-veja-o-video…",2019-01-12T23:55:04.000Z
@LeneSantanna,@PAAssis,Eu que mamo na Lei Rouanet,2019-01-12T23:55:02.000Z
@LeneSantanna,@lsentoes,Eu que mamo na Lei Rouanet,2019-01-12T23:55:02.000Z
@FanyFanani,@ClaudiaLeitte,Voce pegou dinheiro da Rouanet pra este também? Amei saber que voce vai ter que devolver 1.3 milhoes ao governo! Vagabundos tem que começar a trabalhar pra fazer dinheiro!,2019-01-12T23:51:36.000Z
@tv_varella,@conexaopolitica,"Mas a taxa de importação do leite continua, os ruralistas pressionam e o PR cede. Entretanto a lei rouanet é mexida pra atingir uma classe de artistas que o PR bao gosta",2019-02-12T23:55:52.000Z
@MarcalDalva,@liviaandradezn,"Livia já te falaram q vc passar a dar palestras, sua agenda vai ficar + cheia ainda. Se topar fazer isso, nao se esqueça da assessora do Peao Dourado, considerado 2º Tiao  Carreiro, e manda 1cheque q dê p pagar o curta Um Jogo p Tiao Carreiro. Lei rouanet só sai p ricos. Sei lá!!",2019-02-12T23:55:22.000Z
@dreamsforluan,@staffsantana,na verdade é cindy rouanet de lima jkkkjkj,2019-03-15T23:47:35.000Z
@rickpessoa2,@josiasteofilo,"Porque os ""cineastas"" daqui se recusam aceitar seu filme como tal. Vide o festival de cinema que você participou e eles se ""desescreveram"". Abstinência de lei Rouanet.",2019-03-15T23:22:55.000Z
